Symbol,senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight,trade_day,trade_month,trade_year,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
AMGN,Sheldon Whitehouse,1,1,05Apr2017,Self,AMGN,Purchase,15000,1000,0.069526627,0.017549838,0.126597376,-0.057070749,,,1,5,apr,2017,Amgen Inc,Health Care,173.12,13.76,2.9751508,2.57,201.23,152.16,128133340000,11945000000,5.58192,3.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMGN
IBM,Sheldon Whitehouse,1,1,05Apr2017,Self,IBM,Purchase,15000,1000,-0.108514577,0.017549838,0.126597376,-0.235111953,,,1,5,apr,2017,International Business Machines,Information Technology,147.59,10.67,3.8999026,6.11,182.79,139.13,142433003505,16557000000,1.817167,7.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IBM
GE,James Inhofe,0,1,05Apr2017,Self,GE,Purchase,50000,15000,-0.5568908,0.017549838,0.126597376,-0.683488176,,,4.0599999,5,apr,2017,General Electric,Industrials,14.45,13.76,3.147541,-0.72,30.59,14.71,132249296250,-206000000,1.0887611,1.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GE
--,John Hoeven,0,1,05Apr2017,Self,--,Purchase,50000,15000,,0.017549838,0.126597376,,,,4.0599999,5,apr,2017,,,,,,,,,,,,,
ANCX,Shelley Capito,0,0,04Apr2017,Self,ANCX,Purchase,15000,1000,,0.01544205,0.109112506,,,,1,4,apr,2017,,,,,,,,,,,,,
--,Shelley Capito,0,0,04Apr2017,Self,--,Purchase,15000,1000,,0.01544205,0.109112506,,,,1,4,apr,2017,,,,,,,,,,,,,
CVX,David Perdue,0,1,04Apr2017,Joint,CVX,Purchase,50000,15000,0.056782625,0.01544205,0.109112506,-0.052329882,,,4.0599999,4,apr,2017,Chevron Corp.,Energy,112.3,27.52,3.885853,4.85,133.88,102.55,218978820159,28877000000,1.6489863,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVX
WETF,John Reed,1,1,04Apr2017,Joint,WETF,Sale,15000,1000,,0.01544205,0.109112506,,-0.096666667,-0.112108717,1,4,apr,2017,,,,,,,,,,,,,
AGU,John Reed,1,1,04Apr2017,Joint,AGU,Sale,15000,1000,,0.01544205,0.109112506,,,,1,4,apr,2017,,,,,,,,,,,,,
--,Pat Roberts,0,1,03Apr2017,Spouse,--,Sale,15000,1000,,0.015449915,0.096095076,,,,1,3,apr,2017,,,,,,,,,,,,,
FRT,William Cassidy,0,1,29Mar2017,Spouse,FRT,Purchase,15000,1000,-0.123845287,0.01509754,0.105513147,-0.229358434,,,1,29,mar,2017,Federal Realty Investment Trust,Real Estate,108.11,18.35,3.5925992,3.5,143.79,109.74,8077368506,540767000,12.898601,3.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FRT
TGT,William Cassidy,0,1,29Mar2017,Spouse,TGT,Purchase,15000,1000,0.254397099,0.01509754,0.105513147,0.148883952,,,1,29,mar,2017,Target Corp.,Consumer Discretionary,71.11,14.19,3.3856654,4.71,78.7,48.56,39816696539,7105000000,0.8047394,3.45,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT
SO,William Cassidy,0,1,29Mar2017,Spouse,SO,Sale,15000,1000,,0.01509754,0.105513147,,0.0004004,-0.01469714,1,29,mar,2017,Southern Co.,Utilities,43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128,6012000000,2.5080602,1.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO
LOW,William Cassidy,0,1,29Mar2017,Spouse,LOW,Sale,15000,1000,,0.01509754,0.105513147,,0.03673519,0.02163765,1,29,mar,2017,Lowe's Cos.,Consumer Discretionary,95.01,23.87,1.6413131,3.46,108.98,70.76,82909678852,7858000000,1.5653384,14.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LOW
AMT,William Cassidy,0,1,29Mar2017,Spouse,AMT,Sale,15000,1000,,0.01509754,0.105513147,,0.014623265,-0.000474275,1,29,mar,2017,American Tower Corp A,Real Estate,133.57,20.68,2,1.97,155.28,103.36,59213892640,3792383000,11.954137,9.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMT
--,John Hoeven,0,1,29Mar2017,Self,--,Purchase,50000,15000,,0.01509754,0.105513147,,,,4.0599999,29,mar,2017,,,,,,,,,,,,,
RGC,Michael Bennet,1,1,28Mar2017,Self,RGC,Sale,1000000,500000,,0.016652506,0.109940527,,,,31.25,28,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,27Mar2017,Spouse,--,Sale,50000,15000,,0.017630948,0.13796645,,,,4.0599999,27,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,27Mar2017,Spouse,--,Sale,15000,1000,,0.017630948,0.13796645,,,,1,27,mar,2017,,,,,,,,,,,,,
PKI,David Perdue,0,1,24Mar2017,Joint,PKI,Sale,15000,1000,,0.005987,0.108279165,,-0.005215577,-0.011202577,1,24,mar,2017,PerkinElmer,Health Care,72.06,24.68,0.3695394,2.64,84.49,52.63,8351767268,445658000,3.7116463,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKI
TRP,David Perdue,0,1,24Mar2017,Joint,TRP,Purchase,50000,15000,-0.11729063,0.005987,0.108279165,-0.225569795,,,4.0599999,24,mar,2017,,,,,,,,,,,,,
TRP,David Perdue,0,1,24Mar2017,Joint,TRP,Purchase,15000,1000,-0.11729063,0.005987,0.108279165,-0.225569795,,,1,24,mar,2017,,,,,,,,,,,,,
TLLP,David Perdue,0,1,24Mar2017,Joint,TLLP,Sale,15000,1000,,0.005987,0.108279165,,,,1,24,mar,2017,,,,,,,,,,,,,
ENB,David Perdue,0,1,23Mar2017,Joint,ENB,Sale,50000,15000,,0.008376068,0.130940171,,0.025232729,0.016856661,4.0599999,23,mar,2017,,,,,,,,,,,,,
KMI,David Perdue,0,1,23Mar2017,Joint,KMI,Purchase,50000,15000,-0.273758865,0.008376068,0.130940171,-0.404699036,,,4.0599999,23,mar,2017,Kinder Morgan,Energy,16.8,25.07,2.891845,0.01,22.75,16.56,38612712234,5981000000,2.823936,1.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI
EPD,David Perdue,0,1,23Mar2017,Joint,EPD,Sale,15000,1000,,0.008376068,0.130940171,,,,1,23,mar,2017,,,,,,,,,,,,,
KMI,David Perdue,0,1,23Mar2017,Joint,KMI,Purchase,15000,1000,-0.273758865,0.008376068,0.130940171,-0.404699036,,,1,23,mar,2017,Kinder Morgan,Energy,16.8,25.07,2.891845,0.01,22.75,16.56,38612712234,5981000000,2.823936,1.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI
KMI,David Perdue,0,1,23Mar2017,Joint,KMI,Purchase,15000,1000,-0.273758865,0.008376068,0.130940171,-0.404699036,,,1,23,mar,2017,Kinder Morgan,Energy,16.8,25.07,2.891845,0.01,22.75,16.56,38612712234,5981000000,2.823936,1.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI
WLK,David Perdue,0,1,23Mar2017,Joint,WLK,Sale,15000,1000,,0.008376068,0.130940171,,-0.006284488,-0.014660556,1,23,mar,2017,,,,,,,,,,,,,
VSM,David Perdue,0,1,23Mar2017,Joint,VSM,Purchase,15000,1000,,0.008376068,0.130940171,,,,1,23,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,22Mar2017,Spouse,--,Purchase,15000,1000,,-0.004253871,0.154330441,,,,1,22,mar,2017,,,,,,,,,,,,,
JPM,David Perdue,0,1,22Mar2017,Joint,JPM,Sale,15000,1000,,-0.004253871,0.154330441,,-0.035073689,-0.030819818,1,22,mar,2017,JPMorgan Chase & Co.,Financials,107.88,15.43,1.9845841,6.3,117.3529,81.635,386613611000,0,3.3714993,1.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JPM
GPK,David Perdue,0,1,22Mar2017,Joint,GPK,Sale,50000,15000,,-0.004253871,0.154330441,,0.022307692,0.026561563,4.0599999,22,mar,2017,,,,,,,,,,,,,
SLB,David Perdue,0,1,22Mar2017,Joint,SLB,Purchase,50000,15000,-0.135748916,-0.004253871,0.154330441,-0.290079356,,,4.0599999,22,mar,2017,Schlumberger Ltd.,Energy,67.4,44.93,2.8673835,-1.08,82.71,61.02,96529311126,3222000000,3.2297828,2.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB
COST,David Perdue,0,1,22Mar2017,Joint,COST,Purchase,15000,1000,0.154521758,-0.004253871,0.154330441,0.000191317,,,1,22,mar,2017,Costco Wholesale Corp.,Consumer Staples,178.61,30.69,1.0917627,6.09,199.88,150,80439804508,5679000000,0.61203885,7.24,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COST
BMY,David Perdue,0,1,22Mar2017,Joint,BMY,Purchase,15000,1000,0.172817601,-0.004253871,0.154330441,0.01848716,,,1,22,mar,2017,Bristol-Myers Squibb,Health Care,62.69,20.83,2.5546863,2.65,66.1,51.12,102506501960,5170000000,6.503231,6.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BMY
JPM,David Perdue,0,1,22Mar2017,Joint,JPM,Sale,15000,1000,,-0.004253871,0.154330441,,-0.035073689,-0.030819818,1,22,mar,2017,JPMorgan Chase & Co.,Financials,107.88,15.43,1.9845841,6.3,117.3529,81.635,386613611000,0,3.3714993,1.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JPM
CVX,David Perdue,0,1,22Mar2017,Joint,CVX,Purchase,50000,15000,0.07980441,-0.004253871,0.154330441,-0.074526031,,,4.0599999,22,mar,2017,Chevron Corp.,Energy,112.3,27.52,3.885853,4.85,133.88,102.55,218978820159,28877000000,1.6489863,1.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CVX
PRU,David Perdue,0,1,22Mar2017,Joint,PRU,Sale,15000,1000,,-0.004253871,0.154330441,,-0.011857333,-0.007603462,1,22,mar,2017,Prudential Financial,Financials,103.38,9.99,2.6985698,9.73,127.14,97.88,47136080000,0,1.083727,0.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU
--,Thomas Carper,1,1,21Mar2017,Spouse,--,Sale,15000,1000,,-0.001874574,0.161724608,,,,1,21,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Mar2017,Spouse,--,Sale,15000,1000,,-0.001874574,0.161724608,,,,1,21,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Mar2017,Spouse,--,Sale,15000,1000,,-0.001874574,0.161724608,,,,1,21,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Mar2017,Spouse,--,Sale,15000,1000,,-0.001874574,0.161724608,,,,1,21,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,21Mar2017,Spouse,--,Sale,15000,1000,,-0.001874574,0.161724608,,,,1,21,mar,2017,,,,,,,,,,,,,
TSN,Thomas Carper,1,1,21Mar2017,Spouse,TSN,Sale,15000,1000,,-0.001874574,0.161724608,,0.047863797,0.049738371,1,21,mar,2017,Tyson Foods,Consumer Staples,73.92,13.92,1.6353229,4.79,84.65,57.2,26957526800,2521000000,0.93730986,2.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSN
--,Jeanne Shaheen,1,0,17Mar2017,Spouse,--,Purchase,15000,1000,,-0.018270198,0.156553805,,,,1,17,mar,2017,,,,,,,,,,,,,
--,Angus King,,1,16Mar2017,Spouse,--,Purchase,50000,15000,,-0.025293132,0.152931323,,,,4.0599999,16,mar,2017,,,,,,,,,,,,,
--,Thomas Carper,1,1,16Mar2017,Spouse,--,Sale,15000,1000,,-0.025293132,0.152931323,,,,1,16,mar,2017,,,,,,,,,,,,,
WLK,David Perdue,0,1,16Mar2017,Joint,WLK,Sale,15000,1000,,-0.025293132,0.152931323,,-0.065981531,-0.040688399,1,16,mar,2017,,,,,,,,,,,,,
WMB,Patty Murray,0,0,16Mar2017,Spouse,WMB,Purchase,15000,1000,-0.06776109,-0.025293132,0.152931323,-0.220692413,,,1,16,mar,2017,Williams Cos.,Energy,28.56,48.41,4,-0.57,33.67,26.8188,24802396470,3955000000,4.2982845,3.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMB
WRK,Patty Murray,0,0,16Mar2017,Spouse,WRK,Purchase,15000,1000,0.268064824,-0.025293132,0.152931323,0.1151335,,,1,16,mar,2017,WestRock Company,Materials,60.93,23.26,2.6699784,2.77,71.55,49.23,16433340688,2262300000,1.075785,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK
WFC,Patty Murray,0,0,16Mar2017,Spouse,WFC,Purchase,15000,1000,-0.041975725,-0.025293132,0.152931323,-0.194907048,,,1,16,mar,2017,Wells Fargo,Financials,55.4,13.58,2.7111576,4.07,66.31,49.27,281463620775,0,2.8728192,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC
WBA,Patty Murray,0,0,16Mar2017,Spouse,WBA,Purchase,15000,1000,-0.213493638,-0.025293132,0.152931323,-0.366424962,,,1,16,mar,2017,Walgreens Boots Alliance,Consumer Staples,68.22,13.38,2.2368238,3.78,88,63.82,70862541911,7083000000,0.5904388,3.06,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBA
WMT,Patty Murray,0,0,16Mar2017,Spouse,WMT,Purchase,15000,1000,0.242333901,-0.025293132,0.152931323,0.089402578,,,1,16,mar,2017,Wal-Mart Stores,Consumer Staples,100.02,23.1,1.983471,4.39,109.98,66.89,304680931618,30721000000,0.82099426,3.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMT
VZ,Patty Murray,0,0,16Mar2017,Spouse,VZ,Purchase,15000,1000,-0.034972022,-0.025293132,0.152931323,-0.187903346,,,1,16,mar,2017,Verizon Communications,Telecommunication Services,49.04,13.08,4.626544,7.36,54.77,42.8,208092277044,45745000000,1.6452544,7.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ
UTX,Patty Murray,0,0,16Mar2017,Spouse,UTX,Purchase,15000,1000,,-0.025293132,0.152931323,,,,1,16,mar,2017,United Technologies,Industrials,127.48,19.26,2.1216943,5.7,139.24,107.05,105387272474,10584000000,1.7324123,3.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UTX
UPS,Patty Murray,0,0,16Mar2017,Spouse,UPS,Purchase,15000,1000,0.017810761,-0.025293132,0.152931323,-0.135120563,,,1,16,mar,2017,United Parcel Service,Industrials,109.28,18.27,2.9666696,5.62,135.53,102.12,96436356833,7919000000,1.4744618,64.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UPS
UN,Patty Murray,0,0,16Mar2017,Spouse,UN,Purchase,15000,1000,,-0.025293132,0.152931323,,,,1,16,mar,2017,,,,,,,,,,,,,
USB,Patty Murray,0,0,16Mar2017,Spouse,USB,Purchase,15000,1000,-0.030347083,-0.025293132,0.152931323,-0.183278407,,,1,16,mar,2017,U.S. Bancorp,Financials,52.65,15.35,2.189781,3.52,58.5,49.535,90940115897,0,3.7773547,2.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=USB
TUP,Patty Murray,0,0,16Mar2017,Spouse,TUP,Purchase,15000,1000,-0.200624897,-0.025293132,0.152931323,-0.353556221,,,1,16,mar,2017,,,,,,,,,,,,,
TWX,Patty Murray,0,0,16Mar2017,Spouse,TWX,Purchase,15000,1000,,-0.025293132,0.152931323,,,,1,16,mar,2017,Time Warner Inc.,Consumer Discretionary,93.02,15.35,1.6927768,6.62,103.9,85.88,74185800000,7671000000,2.3735986,2.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TWX
TGT,Patty Murray,0,0,16Mar2017,Spouse,TGT,Purchase,15000,1000,0.293826708,-0.025293132,0.152931323,0.140895385,,,1,16,mar,2017,Target Corp.,Consumer Discretionary,71.11,14.19,3.3856654,4.71,78.7,48.56,39816696539,7105000000,0.8047394,3.45,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT
STI,Patty Murray,0,0,16Mar2017,Spouse,STI,Purchase,15000,1000,0.283185841,-0.025293132,0.152931323,0.130254517,,,1,16,mar,2017,SunTrust Banks,Financials,65.8,16.25,2.3185046,4.48,72.06,51.96,32498948310,0,3.3089445,1.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STI
SU,Patty Murray,0,0,16Mar2017,Spouse,SU,Purchase,15000,1000,0.05174097,-0.025293132,0.152931323,-0.101190354,,,1,16,mar,2017,,,,,,,,,,,,,
STT,Patty Murray,0,0,16Mar2017,Spouse,STT,Purchase,15000,1000,0.313732787,-0.025293132,0.152931323,0.160801464,,,1,16,mar,2017,State Street Corp.,Financials,98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300,0,3.263072,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT
SO,Patty Murray,0,0,16Mar2017,Spouse,SO,Purchase,15000,1000,-0.124726041,-0.025293132,0.152931323,-0.277657364,,,1,16,mar,2017,Southern Co.,Utilities,43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128,6012000000,2.5080602,1.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO
SLB,Patty Murray,0,0,16Mar2017,Spouse,SLB,Purchase,15000,1000,-0.179535468,-0.025293132,0.152931323,-0.332466791,,,1,16,mar,2017,Schlumberger Ltd.,Energy,67.4,44.93,2.8673835,-1.08,82.71,61.02,96529311126,3222000000,3.2297828,2.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB
SNY,Patty Murray,0,0,16Mar2017,Spouse,SNY,Purchase,15000,1000,,-0.025293132,0.152931323,,,,1,16,mar,2017,,,,,,,,,,,,,
SABR,Patty Murray,0,0,16Mar2017,Spouse,SABR,Purchase,15000,1000,0.008699634,-0.025293132,0.152931323,-0.14423169,,,1,16,mar,2017,,,,,,,,,,,,,
RTN,Patty Murray,0,0,16Mar2017,Spouse,RTN,Purchase,15000,1000,-0.27191263,-0.025293132,0.152931323,-0.424843953,,,1,16,mar,2017,Raytheon Co.,Industrials,198.74,25.78,1.5612764,6.95,213.45,147.86,59066255840,3868000000,2.2938328,5.28,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RTN
QCOM,Patty Murray,0,0,16Mar2017,Spouse,QCOM,Purchase,15000,1000,0.026392459,-0.025293132,0.152931323,-0.126538864,,,1,16,mar,2017,QUALCOMM Inc.,Information Technology,62.42,16.51,3.5055351,1.65,69.28,48.92,96282828902,4191000000,4.263658,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM
PSA,Patty Murray,0,0,16Mar2017,Spouse,PSA,Purchase,15000,1000,-0.115035821,-0.025293132,0.152931323,-0.267967144,,,1,16,mar,2017,Public Storage,Real Estate,180.49,18.21,4.316159,6.81,232.21,180.9254,32258539942,1924803000,16.16417,6.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSA
PRU,Patty Murray,0,0,16Mar2017,Spouse,PRU,Purchase,15000,1000,-0.02804157,-0.025293132,0.152931323,-0.180972893,,,1,16,mar,2017,Prudential Financial,Financials,103.38,9.99,2.6985698,9.73,127.14,97.88,47136080000,0,1.083727,0.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU
PG,Patty Murray,0,0,16Mar2017,Spouse,PG,Purchase,15000,1000,-0.139654418,-0.025293132,0.152931323,-0.292585741,,,1,16,mar,2017,Procter & Gamble,Consumer Staples,80.22,20.46,3.3704789,5.6,94.67,80.1,206318943299,17249000000,3.1595004,3.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PG
PFE,Patty Murray,0,0,16Mar2017,Spouse,PFE,Purchase,15000,1000,0.062445807,-0.025293132,0.152931323,-0.090485516,,,1,16,mar,2017,Pfizer Inc.,Health Care,33.63,12.69,3.8879359,3.51,39.43,31.67,208505541949,20569000000,4.0020885,3.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFE
PAYX,Patty Murray,0,0,16Mar2017,Spouse,PAYX,Purchase,15000,1000,0.060194795,-0.025293132,0.152931323,-0.092736528,,,1,16,mar,2017,Paychex Inc.,Information Technology,61.86,27.49,3.0892801,2.26,73.1,54.2,23253666810,1414900000,7.248487,11.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAYX
PPL,Patty Murray,0,0,16Mar2017,Spouse,PPL,Purchase,15000,1000,-0.242242787,-0.025293132,0.152931323,-0.39517411,,,1,16,mar,2017,PPL Corp.,Utilities,29.52,12.83,5.2196894,2.79,40.2,29.205,20839814845,3937000000,3.7497053,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPL
MS,Patty Murray,0,0,16Mar2017,Spouse,MS,Purchase,15000,1000,0.235052882,-0.025293132,0.152931323,0.082121558,,,1,16,mar,2017,Morgan Stanley,Financials,51.79,14.23,1.8331805,3.09,58.05,40.06,97535400000,0,2.2258842,1.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MS
TAP,Patty Murray,0,0,16Mar2017,Spouse,TAP,Purchase,15000,1000,-0.171230785,-0.025293132,0.152931323,-0.324162108,,,1,16,mar,2017,Molson Coors Brewing Company,Consumer Staples,74.51,17.66,2.1533613,9.27,102.14,75.79,12396862128,4708400000,1.2371694,1.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TAP
MSFT,Patty Murray,0,0,16Mar2017,Spouse,MSFT,Purchase,15000,1000,0.456992574,-0.025293132,0.152931323,0.304061251,,,1,16,mar,2017,Microsoft Corp.,Information Technology,85.01,25.76,1.8747908,2.97,96.07,63.22,689978437468,41079000000,7.1130967,9.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSFT
MET,Patty Murray,0,0,16Mar2017,Spouse,MET,Purchase,15000,1000,-0.024505761,-0.025293132,0.152931323,-0.177437085,,,1,16,mar,2017,MetLife Inc.,Financials,44.28,8.52,3.4587116,0.63,56.58,44.58,48679364276,0,1.0496864,0.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MET
MRK,Patty Murray,0,0,16Mar2017,Spouse,MRK,Purchase,15000,1000,-0.139139919,-0.025293132,0.152931323,-0.292071242,,,1,16,mar,2017,Merck & Co.,Health Care,54.73,13.75,3.435934,1.4,66.8,53.63,152241530340,8715000000,5.0893345,4.02,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRK
MXIM,Patty Murray,0,0,16Mar2017,Spouse,MXIM,Purchase,15000,1000,0.375,-0.025293132,0.152931323,0.222068677,,,1,16,mar,2017,,,,,,,,,,,,,
MMC,Patty Murray,0,0,16Mar2017,Spouse,MMC,Purchase,15000,1000,0.122924478,-0.025293132,0.152931323,-0.030006846,,,1,16,mar,2017,Marsh & McLennan,Financials,79.31,20.23,1.8257059,2.87,86.54,69.33,41819440000,3236000000,2.9848945,5.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MMC
MTB,Patty Murray,0,0,16Mar2017,Spouse,MTB,Purchase,15000,1000,0.157091617,-0.025293132,0.152931323,0.004160293,,,1,16,mar,2017,M&T Bank Corp.,Financials,178.35,18.91,1.6218846,8.69,193.85,141.12,27840827434,0,4.6277885,1.79,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTB
KMI,Patty Murray,0,0,16Mar2017,Spouse,KMI,Purchase,15000,1000,-0.243506494,-0.025293132,0.152931323,-0.396437817,,,1,16,mar,2017,Kinder Morgan,Energy,16.8,25.07,2.891845,0.01,22.75,16.56,38612712234,5981000000,2.823936,1.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI
KMB,Patty Murray,0,0,16Mar2017,Spouse,KMB,Purchase,15000,1000,-0.175351223,-0.025293132,0.152931323,-0.328282546,,,1,16,mar,2017,Kimberly-Clark,Consumer Staples,111.69,17.93,3.5599859,6.41,136.21,109.67,39449596000,4033000000,2.1947837,151.66,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMB
KEY,Patty Murray,0,0,16Mar2017,Spouse,KEY,Purchase,15000,1000,0.132106118,-0.025293132,0.152931323,-0.020825205,,,1,16,mar,2017,KeyCorp,Financials,20.08,14.66,1.9876952,1.12,22.22,16.28,22589744920,0,3.270451,1.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KEY
KAR,Patty Murray,0,0,16Mar2017,Spouse,KAR,Purchase,15000,1000,0.223195676,-0.025293132,0.152931323,0.070264352,,,1,16,mar,2017,,,,,,,,,,,,,
JNJ,Patty Murray,0,0,16Mar2017,Spouse,JNJ,Purchase,15000,1000,0.035808812,-0.025293132,0.152931323,-0.117122511,,,1,16,mar,2017,Johnson & Johnson,Health Care,126.36,17.31,2.5566885,0.39,148.32,113.15,353062464971,22430000000,4.6326222,4.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JNJ
JPM,Patty Murray,0,0,16Mar2017,Spouse,JPM,Purchase,15000,1000,0.257529463,-0.025293132,0.152931323,0.10459814,,,1,16,mar,2017,JPMorgan Chase & Co.,Financials,107.88,15.43,1.9845841,6.3,117.3529,81.635,386613611000,0,3.3714993,1.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JPM
HSY,Patty Murray,0,0,16Mar2017,Spouse,HSY,Purchase,15000,1000,-0.077920892,-0.025293132,0.152931323,-0.230852215,,,1,16,mar,2017,The Hershey Company,Consumer Staples,97.65,20.51,2.6494346,3.66,116.49,98.851,20867272020,1404123000,2.8396711,25.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSY
GSK,Patty Murray,0,0,16Mar2017,Spouse,GSK,Purchase,15000,1000,-0.126360625,-0.025293132,0.152931323,-0.279291948,,,1,16,mar,2017,,,,,,,,,,,,,
GILD,Patty Murray,0,0,16Mar2017,Spouse,GILD,Purchase,15000,1000,0.160052524,-0.025293132,0.152931323,0.007121201,,,1,16,mar,2017,Gilead Sciences,Health Care,78.22,8.16,2.754954,9.95,89.54,63.759,108106822109,17590000000,5.2087464,4.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GILD
GM,Patty Murray,0,0,16Mar2017,Spouse,GM,Purchase,15000,1000,0.020765912,-0.025293132,0.152931323,-0.132165412,,,1,16,mar,2017,General Motors,Consumer Discretionary,40.75,6.58,3.5857513,6,46.76,31.92,61536606173,23541000000,0.5633218,1.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GM
