,Roy Blunt,Susan Collins,John Hoeven,Cory Booker,Mark Warner,Mark Warner,John Cornyn,Maria Cantwell,Tina Smith,Tammy Duckworth,Michael Bennet,Sheldon Whitehouse,Gary Peters,Jerry Moran,David Perdue,Richard Burr,Patty Murray,Ron Wyden,Pat Roberts
2012-11-06,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-07,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-08,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-09,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-10,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-11,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-12,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-13,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-14,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-15,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-16,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-17,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-18,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-19,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-20,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-21,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-22,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-23,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-24,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-25,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-26,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-27,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-28,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-29,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-11-30,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-01,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-02,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-03,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-04,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-05,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-06,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-07,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-08,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-09,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-10,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-11,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-12,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-13,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-14,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-15,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-16,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-17,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-18,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-19,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-20,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-21,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-22,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-23,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-24,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-25,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-26,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-27,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-28,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-29,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-30,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2012-12-31,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-01,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-02,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-03,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-04,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-05,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-06,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-07,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-08,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-09,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-10,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-11,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-12,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-13,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-14,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-15,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-16,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-17,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-18,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-19,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-20,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-21,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-22,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-23,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-24,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-25,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-26,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-27,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-28,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-29,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-30,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-01-31,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-01,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-02,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-03,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-04,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-05,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-06,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-07,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-08,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-09,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-10,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-11,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-12,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-13,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-14,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-15,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-02-16,2852255,2062021.5,23344784.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
